const_key,tmc_vote_share_2016,tmc_vote_share_2021,tmc_vote_share_2026,bjp_vote_share_2016,bjp_vote_share_2021,bjp_vote_share_2026,left_inc_vote_share_2016,left_inc_vote_share_2021,left_inc_vote_share_2026,others_vote_share_2016,others_vote_share_2021,others_vote_share_2026,turnout_percent_2016,turnout_percent_2021,turnout_percent_2026,victory_margin_percent_2016,victory_margin_percent_2021,victory_margin_percent_2026,candidate_count_2016,candidate_count_2021,candidate_count_2026,nota_pct_2016,nota_pct_2021,nota_pct_2026,enp_2016,enp_2021,enp_2026,fragmentation_2016,fragmentation_2021,fragmentation_2026,competitiveness_2016,competitiveness_2021,competitiveness_2026,criminal_cases_2016,criminal_cases_2021,criminal_cases_2026,edu_code_2016,edu_code_2021,edu_code_2026,age_2016,age_2021,age_2026,log_assets_2016,log_assets_2021,log_assets_2026,log_liabilities_2016,log_liabilities_2021,log_liabilities_2026,constituency,dom_2021,dom_2026,kmeans_cluster,cluster_label,kmeans_nopca,hc_cluster
KESHPUR,0.716274,0.5081479999999999,0.563558,0.044336,0.41815199999999997,0.36626600000000004,0.0,0.059375,0.054449,0.23939,0.014325000000000001,0.015727,87.948,88.0824,84.37755,49.4285,8.9996,19.7292,3.0,3.0,7.0,1.7401,1.4325,0.6115,1.74726907412959,2.2893978286616896,2.1979933302299024,0.427678303928,0.5632039187420002,0.54503956575,0.505715,0.910004,0.802708,1.0,1.0,1.0,6.0,6.0,6.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,KESHPUR,TMC,TMC,3,TMC Strongholds (C3),0,2
KETUGRAM,0.46199100000000004,0.465481,0.38093299999999997,0.08595599999999999,0.40657699999999997,0.506901,0.012350000000000002,0.10048,0.012935,0.439703,0.027462,0.099231,83.3358,83.533,84.37755,4.5088,5.8904,12.5968,4.0,5.0,10.0,2.28,1.6812,1.8405,2.4136203372685694,2.5456446162986364,2.4267563680778785,0.585684631274,0.6071721898660001,0.5879273201240001,0.954912,0.941096,0.874032,15.0,6.0,0.0,5.0,5.0,5.0,57.0,62.0,46.0,14.885095603088478,16.442771945347264,16.347774202567805,10.853232402669228,0.0,12.495007682693725,Ketugram,TMC,BJP,0,TMC Strongholds (C0),3,2
KETUGRAM,0.46199100000000004,0.465481,0.38093299999999997,0.08595599999999999,0.40657699999999997,0.506901,0.012350000000000002,0.10048,0.012935,0.439703,0.027462,0.099231,83.3358,83.533,84.37755,4.5088,5.8904,12.5968,4.0,5.0,10.0,2.28,1.6812,1.8405,2.4136203372685694,2.5456446162986364,2.4267563680778785,0.585684631274,0.6071721898660001,0.5879273201240001,0.954912,0.941096,0.874032,15.0,6.0,0.0,5.0,5.0,5.0,57.0,62.0,46.0,14.885095603088478,16.442771945347264,16.347774202567805,10.853232402669228,0.0,12.495007682693725,KETUGRAM,TMC,BJP,0,TMC Strongholds (C0),3,2
KHANAKUL,0.540388,0.433591,0.38900199999999996,0.08942299999999999,0.492695,0.5344169999999999,0.0,0.0,0.0147,0.37018900000000005,0.073714,0.061881000000000005,78.8864,78.6943,84.37755,21.9875,5.9104,14.5415,6.0,6.0,9.0,1.8394,1.5037,0.7148,2.288038623382709,2.292614283855786,2.267730873785558,0.5629444408059999,0.563816727898,0.5590305659460002,0.780125,0.940896,0.854585,4.0,2.0,10.0,4.0,4.0,5.0,60.0,32.0,37.0,18.43161805292888,15.075602886671334,15.798714977861781,15.444751293772967,11.918397239722838,12.179733803647622,Khanakul,BJP,BJP,0,TMC Strongholds (C0),2,2
KHANAKUL,0.540388,0.433591,0.38900199999999996,0.08942299999999999,0.492695,0.5344169999999999,0.0,0.0,0.0147,0.37018900000000005,0.073714,0.061881000000000005,78.8864,78.6943,84.37755,21.9875,5.9104,14.5415,6.0,6.0,9.0,1.8394,1.5037,0.7148,2.288038623382709,2.292614283855786,2.267730873785558,0.5629444408059999,0.563816727898,0.5590305659460002,0.780125,0.940896,0.854585,4.0,2.0,10.0,4.0,4.0,5.0,60.0,32.0,37.0,18.43161805292888,15.075602886671334,15.798714977861781,15.444751293772967,11.918397239722838,12.179733803647622,KHANAKUL,BJP,BJP,0,TMC Strongholds (C0),2,2
KHANDAGHOSH,0.458837,0.47850099999999995,0.46667400000000003,0.071118,0.38264899999999996,0.429566,0.0,0.10520099999999999,0.08690400000000001,0.470045,0.033649,0.016856,89.1161,89.8064,84.37755,1.6297,9.5852,3.7108,4.0,5.0,7.0,1.3355,0.8922,0.5693,2.290785616345339,2.58009272312893,2.4381442761542753,0.563468535482,0.6124170301960001,0.589851999416,0.983703,0.904148,0.962892,1.0,1.0,1.0,6.0,6.0,6.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,Khandaghosh,TMC,TMC,3,TMC Strongholds (C3),0,3
KHANDAGHOSH,0.458837,0.47850099999999995,0.46667400000000003,0.071118,0.38264899999999996,0.429566,0.0,0.10520099999999999,0.08690400000000001,0.470045,0.033649,0.016856,89.1161,89.8064,84.37755,1.6297,9.5852,3.7108,4.0,5.0,7.0,1.3355,0.8922,0.5693,2.290785616345339,2.58009272312893,2.4381442761542753,0.563468535482,0.6124170301960001,0.589851999416,0.983703,0.904148,0.962892,1.0,1.0,1.0,6.0,6.0,6.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,KHANDAGHOSH,TMC,TMC,3,TMC Strongholds (C3),0,3
KHARAGPUR,0.484341,0.548514,0.471423,0.100239,0.367404,0.457652,0.013586,0.060982,0.04859,0.40183399999999997,0.0231,0.022334999999999997,88.7754,88.3222,84.37755,10.8028,18.111,1.3771,5.0,6.0,9.0,1.392,1.1567,0.736,2.461300938551888,2.2721813205597354,2.301258493320658,0.5937107956459999,0.559894278264,0.565455161642,0.891972,0.81889,0.986229,0.0,13.0,17.0,6.0,6.0,6.0,60.0,65.0,70.0,16.819915415707666,17.42695500763922,17.870817487606157,0.0,0.0,13.30784992034144,Kharagpur,TMC,TMC,0,TMC Strongholds (C0),2,2
KHARAGPUR,0.484341,0.548514,0.471423,0.100239,0.367404,0.457652,0.013586,0.060982,0.04859,0.40183399999999997,0.0231,0.022334999999999997,88.7754,88.3222,84.37755,10.8028,18.111,1.3771,5.0,6.0,9.0,1.392,1.1567,0.736,2.461300938551888,2.2721813205597354,2.301258493320658,0.5937107956459999,0.559894278264,0.565455161642,0.891972,0.81889,0.986229,0.0,13.0,17.0,6.0,6.0,6.0,60.0,65.0,70.0,16.819915415707666,17.42695500763922,17.870817487606157,0.0,0.0,13.30784992034144,KHARAGPUR,TMC,TMC,0,TMC Strongholds (C0),2,2
KHARAGPUR SADAR,0.217961,0.44248899999999997,0.367306,0.39291200000000004,0.46449199999999996,0.556009,0.36093400000000003,0.067673,0.056513999999999995,0.028193000000000003,0.025346,0.020171,71.6608,73.0637,84.37755,4.0342,2.2003,18.8703,6.0,5.0,9.0,1.5295,1.5421,0.798,3.0034085545228146,2.399396957662309,2.2338361490521303,0.66704496513,0.5832286121700001,0.552339592846,0.959658,0.977997,0.8112969999999999,1.0,2.0,28.0,5.0,6.0,4.0,52.0,45.0,61.0,14.923766529813895,17.59310661559233,17.240414570361448,0.0,15.622687235586831,0.0,Kharagpur sadar,BJP,BJP,0,TMC Strongholds (C0),3,2
KHARAGPUR SADAR,0.217961,0.44248899999999997,0.367306,0.39291200000000004,0.46449199999999996,0.556009,0.36093400000000003,0.067673,0.056513999999999995,0.028193000000000003,0.025346,0.020171,71.6608,73.0637,84.37755,4.0342,2.2003,18.8703,6.0,5.0,9.0,1.5295,1.5421,0.798,3.0034085545228146,2.399396957662309,2.2338361490521303,0.66704496513,0.5832286121700001,0.552339592846,0.959658,0.977997,0.8112969999999999,1.0,2.0,28.0,5.0,6.0,4.0,52.0,45.0,61.0,14.923766529813895,17.59310661559233,17.240414570361448,0.0,15.622687235586831,0.0,Kharagpur Sadar,BJP,BJP,0,TMC Strongholds (C0),3,2
KHARAGPUR SADAR,0.217961,0.44248899999999997,0.367306,0.39291200000000004,0.46449199999999996,0.556009,0.36093400000000003,0.067673,0.056513999999999995,0.028193000000000003,0.025346,0.020171,71.6608,73.0637,84.37755,4.0342,2.2003,18.8703,6.0,5.0,9.0,1.5295,1.5421,0.798,3.0034085545228146,2.399396957662309,2.2338361490521303,0.66704496513,0.5832286121700001,0.552339592846,0.959658,0.977997,0.8112969999999999,1.0,2.0,28.0,5.0,6.0,4.0,52.0,45.0,61.0,14.923766529813895,17.59310661559233,17.240414570361448,0.0,15.622687235586831,0.0,KHARAGPUR SADAR,BJP,BJP,0,TMC Strongholds (C0),3,2
KHARDAHA,0.4965,0.490355,0.37284500000000004,0.096828,0.336708,0.497453,0.0,0.146964,0.10878600000000001,0.40667200000000003,0.025973000000000003,0.020916,82.273,78.7644,84.37755,12.5775,15.3647,12.4608,5.0,6.0,12.0,1.8801,1.3186,0.6697,2.3737743858079083,2.6589145671128764,2.5078699838752567,0.578729972832,0.623906682686,0.6012552459139999,0.874225,0.846353,0.875392,0.0,1.0,0.0,8.0,5.0,8.0,68.0,59.0,59.0,18.58179190901461,16.388234919289033,17.08550906266619,0.0,14.28976451674856,15.713153356159458,Khardaha,TMC,BJP,0,TMC Strongholds (C0),3,2
KHARDAHA,0.4965,0.490355,0.37284500000000004,0.096828,0.336708,0.497453,0.0,0.146964,0.10878600000000001,0.40667200000000003,0.025973000000000003,0.020916,82.273,78.7644,84.37755,12.5775,15.3647,12.4608,5.0,6.0,12.0,1.8801,1.3186,0.6697,2.3737743858079083,2.6589145671128764,2.5078699838752567,0.578729972832,0.623906682686,0.6012552459139999,0.874225,0.846353,0.875392,0.0,1.0,0.0,8.0,5.0,8.0,68.0,59.0,59.0,18.58179190901461,16.388234919289033,17.08550906266619,0.0,14.28976451674856,15.713153356159458,KHARDAHA,TMC,BJP,0,TMC Strongholds (C0),3,2
KHARGRAM,0.34437199999999996,0.501544,0.334585,0.055628000000000004,0.32636000000000004,0.380229,0.554788,0.155612,0.258968,0.045212,0.016484000000000002,0.026217999999999998,79.3031,81.2221,84.37755,20.4948,17.5184,4.5644,8.0,5.0,9.0,1.1553,0.9062,0.9189,2.3173875513523092,2.614078036559894,3.0838211272976053,0.5684796013440001,0.617455949664,0.675726976786,0.795052,0.824816,0.954356,1.0,1.0,1.0,6.0,6.0,6.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,Khargram,TMC,BJP,3,TMC Strongholds (C3),0,0
KHARGRAM,0.34437199999999996,0.501544,0.334585,0.055628000000000004,0.32636000000000004,0.380229,0.554788,0.155612,0.258968,0.045212,0.016484000000000002,0.026217999999999998,79.3031,81.2221,84.37755,20.4948,17.5184,4.5644,8.0,5.0,9.0,1.1553,0.9062,0.9189,2.3173875513523092,2.614078036559894,3.0838211272976053,0.5684796013440001,0.617455949664,0.675726976786,0.795052,0.824816,0.954356,1.0,1.0,1.0,6.0,6.0,6.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,KHARGRAM,TMC,BJP,3,TMC Strongholds (C3),0,0
KHEJURI,0.543023,0.43477400000000005,0.411229,0.089356,0.5192669999999999,0.549554,0.015139,0.040616000000000006,0.027694999999999997,0.35248199999999996,0.005343,0.011522,89.3914,89.2017,84.37755,22.2474,8.4493,13.8325,5.0,4.0,10.0,1.3746,0.5343,0.2543,2.3401051605597503,2.172284512616148,2.1185603179383787,0.57266877709,0.5396551445300001,0.527981341134,0.777526,0.9155070000000001,0.861675,1.0,1.0,1.0,6.0,6.0,6.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,Khejuri,BJP,BJP,3,TMC Strongholds (C3),0,3
KHEJURI,0.543023,0.43477400000000005,0.411229,0.089356,0.5192669999999999,0.549554,0.015139,0.040616000000000006,0.027694999999999997,0.35248199999999996,0.005343,0.011522,89.3914,89.2017,84.37755,22.2474,8.4493,13.8325,5.0,4.0,10.0,1.3746,0.5343,0.2543,2.3401051605597503,2.172284512616148,2.1185603179383787,0.57266877709,0.5396551445300001,0.527981341134,0.777526,0.9155070000000001,0.861675,1.0,1.0,1.0,6.0,6.0,6.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,KHEJURI,BJP,BJP,3,TMC Strongholds (C3),0,3
KOLKATA PORT,0.532119,0.692344,0.654329,0.084752,0.242642,0.29182600000000003,0.339812,0.03785,0.033852,0.043316999999999994,0.027164,0.019993,63.4173,64.6425,84.37755,19.2307,44.9702,36.2503,11.0,10.0,14.0,1.5675,0.8921,0.3704,2.452891666718427,1.8505295460404079,1.942296196175118,0.592317910502,0.45961414010400015,0.4851454675299999,0.807693,0.550298,0.637497,0.0,1.0,2.0,6.0,6.0,6.0,57.0,62.0,67.0,17.91842268027103,18.70904451149724,19.23495274794856,15.479953567515047,15.941344629880357,16.43137792401784,Kolkata port,TMC,TMC,2,TMC Strongholds (C2),1,0
KOLKATA PORT,0.532119,0.692344,0.654329,0.084752,0.242642,0.29182600000000003,0.339812,0.03785,0.033852,0.043316999999999994,0.027164,0.019993,63.4173,64.6425,84.37755,19.2307,44.9702,36.2503,11.0,10.0,14.0,1.5675,0.8921,0.3704,2.452891666718427,1.8505295460404079,1.942296196175118,0.592317910502,0.45961414010400015,0.4851454675299999,0.807693,0.550298,0.637497,0.0,1.0,2.0,6.0,6.0,6.0,57.0,62.0,67.0,17.91842268027103,18.70904451149724,19.23495274794856,15.479953567515047,15.941344629880357,16.43137792401784,Kolkata Port,TMC,TMC,2,TMC Strongholds (C2),1,0
KOLKATA PORT,0.532119,0.692344,0.654329,0.084752,0.242642,0.29182600000000003,0.339812,0.03785,0.033852,0.043316999999999994,0.027164,0.019993,63.4173,64.6425,84.37755,19.2307,44.9702,36.2503,11.0,10.0,14.0,1.5675,0.8921,0.3704,2.452891666718427,1.8505295460404079,1.942296196175118,0.592317910502,0.45961414010400015,0.4851454675299999,0.807693,0.550298,0.637497,0.0,1.0,2.0,6.0,6.0,6.0,57.0,62.0,67.0,17.91842268027103,18.70904451149724,19.23495274794856,15.479953567515047,15.941344629880357,16.43137792401784,KOLKATA PORT,TMC,TMC,2,TMC Strongholds (C2),1,0
KRISHNAGANJ,0.537162,0.41558999999999996,0.33957099999999996,0.083138,0.507325,0.601539,0.023853,0.049138,0.036473,0.35584699999999997,0.027947000000000003,0.022417,84.7557,84.7871,84.37755,20.5856,9.1735,26.1968,7.0,8.0,12.0,0.8412,0.905,0.397,2.366018330660778,2.307926926689927,2.0877243649175035,0.577349005694,0.5667107184219999,0.5210095658199999,0.794144,0.908265,0.738032,1.0,1.0,1.0,6.0,6.0,6.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,Krishnaganj,BJP,BJP,3,TMC Strongholds (C3),0,3
KRISHNAGANJ,0.537162,0.41558999999999996,0.33957099999999996,0.083138,0.507325,0.601539,0.023853,0.049138,0.036473,0.35584699999999997,0.027947000000000003,0.022417,84.7557,84.7871,84.37755,20.5856,9.1735,26.1968,7.0,8.0,12.0,0.8412,0.905,0.397,2.366018330660778,2.307926926689927,2.0877243649175035,0.577349005694,0.5667107184219999,0.5210095658199999,0.794144,0.908265,0.738032,1.0,1.0,1.0,6.0,6.0,6.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,KRISHNAGANJ,BJP,BJP,3,TMC Strongholds (C3),0,3
KRISHNANAGAR DAKSHIN,0.45582999999999996,0.468804,0.380858,0.129049,0.421254,0.52192,0.0069240000000000005,0.084187,0.065641,0.408197,0.025755,0.031581,87.7462,87.0979,84.37755,7.237,4.755,14.1062,5.0,7.0,11.0,1.4334,1.1064,0.5678,2.5568426657847203,2.4692400963057066,2.3654116097467557,0.6088926341140001,0.5950171060739999,0.577240596994,0.92763,0.95245,0.858938,0.0,0.0,1.0,6.0,6.0,5.0,62.0,67.0,49.0,16.90019561858454,18.10637624535061,17.00270007224916,11.405896892211706,16.79975884221196,15.830013631871878,Krishnanagar Dakshin,TMC,BJP,0,TMC Strongholds (C0),2,2
KRISHNANAGAR DAKSHIN,0.45582999999999996,0.468804,0.380858,0.129049,0.421254,0.52192,0.0069240000000000005,0.084187,0.065641,0.408197,0.025755,0.031581,87.7462,87.0979,84.37755,7.237,4.755,14.1062,5.0,7.0,11.0,1.4334,1.1064,0.5678,2.5568426657847203,2.4692400963057066,2.3654116097467557,0.6088926341140001,0.5950171060739999,0.577240596994,0.92763,0.95245,0.858938,0.0,0.0,1.0,6.0,6.0,5.0,62.0,67.0,49.0,16.90019561858454,18.10637624535061,17.00270007224916,11.405896892211706,16.79975884221196,15.830013631871878,KRISHNANAGAR DAKSHIN,TMC,BJP,0,TMC Strongholds (C0),2,2
KRISHNANAGAR UTTAR,0.441381,0.36801900000000004,0.27145800000000003,0.142731,0.541894,0.659274,0.382181,0.060127,0.055114,0.033707,0.02996,0.014154,85.5755,85.0105,84.37755,6.8793,17.3875,38.7816,7.0,7.0,7.0,1.6912,0.9172,0.5899,2.7594747632173333,2.3062733322603663,1.9547684503776348,0.637612195868,0.566400050674,0.48843045844800004,0.931207,0.826125,0.6121840000000001,0.0,19.0,3.0,6.0,7.0,7.0,72.0,67.0,45.0,16.43921469968734,15.88444837819861,16.10159668854686,0.0,0.0,14.54547219357453,Krishnanagar Uttar,BJP,BJP,0,TMC Strongholds (C0),3,2
KRISHNANAGAR UTTAR,0.441381,0.36801900000000004,0.27145800000000003,0.142731,0.541894,0.659274,0.382181,0.060127,0.055114,0.033707,0.02996,0.014154,85.5755,85.0105,84.37755,6.8793,17.3875,38.7816,7.0,7.0,7.0,1.6912,0.9172,0.5899,2.7594747632173333,2.3062733322603663,1.9547684503776348,0.637612195868,0.566400050674,0.48843045844800004,0.931207,0.826125,0.6121840000000001,0.0,19.0,3.0,6.0,7.0,7.0,72.0,67.0,45.0,16.43921469968734,15.88444837819861,16.10159668854686,0.0,0.0,14.54547219357453,KRISHNANAGAR UTTAR,BJP,BJP,0,TMC Strongholds (C0),3,2
KULPI,0.496473,0.500062,0.43939999999999996,0.049827,0.324957,0.389411,0.006363,0.006167000000000001,0.009359,0.447337,0.168814,0.16183,86.8356,87.872,84.37755,6.7675,17.5105,4.9989,6.0,5.0,9.0,0.7745,0.8725,0.6634,2.2265811308504673,2.602843187481681,2.6954917036128228,0.550880951004,0.615804745822,0.629010173298,0.932325,0.8248949999999999,0.950011,0.0,0.0,2.0,7.0,7.0,4.0,62.0,67.0,51.0,16.231097050570344,16.379756437273837,16.06259499169541,0.0,11.658271785639288,13.997832948091215,Kulpi,TMC,TMC,0,TMC Strongholds (C0),2,2
KULPI,0.496473,0.500062,0.43939999999999996,0.049827,0.324957,0.389411,0.006363,0.006167000000000001,0.009359,0.447337,0.168814,0.16183,86.8356,87.872,84.37755,6.7675,17.5105,4.9989,6.0,5.0,9.0,0.7745,0.8725,0.6634,2.2265811308504673,2.602843187481681,2.6954917036128228,0.550880951004,0.615804745822,0.629010173298,0.932325,0.8248949999999999,0.950011,0.0,0.0,2.0,7.0,7.0,4.0,62.0,67.0,51.0,16.231097050570344,16.379756437273837,16.06259499169541,0.0,11.658271785639288,13.997832948091215,KULPI,TMC,TMC,0,TMC Strongholds (C0),2,2
KULTALI,0.314426,0.51567,0.577537,0.052441,0.308162,0.34375300000000003,0.24289000000000002,0.155337,0.066831,0.39024299999999995,0.020831,0.011878999999999999,85.9584,85.6248,84.37755,5.9234,20.7508,23.3784,7.0,9.0,9.0,0.7844,0.461,0.5798,3.195920276289713,2.5944181319284234,2.191432092040239,0.687101080894,0.614557118726,0.54367739542,0.940766,0.792492,0.766216,1.0,1.0,1.0,6.0,6.0,6.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,Kultali,TMC,TMC,3,TMC Strongholds (C3),0,3
KULTALI,0.314426,0.51567,0.577537,0.052441,0.308162,0.34375300000000003,0.24289000000000002,0.155337,0.066831,0.39024299999999995,0.020831,0.011878999999999999,85.9584,85.6248,84.37755,5.9234,20.7508,23.3784,7.0,9.0,9.0,0.7844,0.461,0.5798,3.195920276289713,2.5944181319284234,2.191432092040239,0.687101080894,0.614557118726,0.54367739542,0.940766,0.792492,0.766216,1.0,1.0,1.0,6.0,6.0,6.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,KULTALI,TMC,TMC,3,TMC Strongholds (C3),0,3
KULTI,0.40808900000000004,0.46023000000000003,0.405132,0.29275,0.46411499999999994,0.54442,0.263513,0.033158,0.028869,0.035648,0.042497,0.021579,73.3474,69.5122,84.37755,11.5339,0.3885,13.9288,6.0,6.0,6.0,1.6856,2.033,1.3346,3.0964634237467537,2.324933473707601,2.165326365396746,0.677050924506,0.5698801659020001,0.538175853774,0.884661,0.996115,0.860712,0.0,2.0,0.0,6.0,7.0,7.0,57.0,63.0,68.0,14.745628847001178,16.16813646131511,17.057312362675017,0.0,13.3595250146307,14.82346884332769,Kulti,BJP,BJP,0,TMC Strongholds (C0),3,2
KULTI,0.40808900000000004,0.46023000000000003,0.405132,0.29275,0.46411499999999994,0.54442,0.263513,0.033158,0.028869,0.035648,0.042497,0.021579,73.3474,69.5122,84.37755,11.5339,0.3885,13.9288,6.0,6.0,6.0,1.6856,2.033,1.3346,3.0964634237467537,2.324933473707601,2.165326365396746,0.677050924506,0.5698801659020001,0.538175853774,0.884661,0.996115,0.860712,0.0,2.0,0.0,6.0,7.0,7.0,57.0,63.0,68.0,14.745628847001178,16.16813646131511,17.057312362675017,0.0,13.3595250146307,14.82346884332769,KULTI,BJP,BJP,0,TMC Strongholds (C0),3,2
KUMARGANJ,0.418778,0.5251509999999999,0.476169,0.144142,0.35334200000000004,0.43772,0.0044080000000000005,0.109362,0.070611,0.432672,0.012145,0.0155,85.8018,83.869,84.37755,2.2698,17.1809,3.8449,7.0,5.0,8.0,1.6037,0.6582,0.4538,2.608402471165636,2.4228228565963104,2.3609301291610048,0.616623580504,0.587258310166,0.576438121718,0.977302,0.828191,0.961551,0.0,1.0,0.0,6.0,6.0,6.0,57.0,61.0,66.0,15.118247479470416,15.959922675869938,16.04798097190906,12.611541086966115,0.0,0.0,Kumarganj,TMC,TMC,0,TMC Strongholds (C0),2,2
KUMARGANJ,0.418778,0.5251509999999999,0.476169,0.144142,0.35334200000000004,0.43772,0.0044080000000000005,0.109362,0.070611,0.432672,0.012145,0.0155,85.8018,83.869,84.37755,2.2698,17.1809,3.8449,7.0,5.0,8.0,1.6037,0.6582,0.4538,2.608402471165636,2.4228228565963104,2.3609301291610048,0.616623580504,0.587258310166,0.576438121718,0.977302,0.828191,0.961551,0.0,1.0,0.0,6.0,6.0,6.0,57.0,61.0,66.0,15.118247479470416,15.959922675869938,16.04798097190906,12.611541086966115,0.0,0.0,KUMARGANJ,TMC,TMC,0,TMC Strongholds (C0),2,2
KUMARGRAM,0.372676,0.434313,0.365304,0.216582,0.481631,0.579531,0.353608,0.048402,0.026945,0.057134,0.035654,0.028220000000000002,85.6373,85.2853,84.37755,2.9524,4.7318,21.4227,6.0,7.0,11.0,2.8185,1.1691,1.1846,3.183718967335951,2.3573221156872783,2.123928718328209,0.68590192468,0.57578983655,0.5291744061979999,0.970476,0.952682,0.785773,1.0,1.0,1.0,6.0,6.0,6.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,Kumargram,BJP,BJP,3,TMC Strongholds (C3),0,3
KUMARGRAM,0.372676,0.434313,0.365304,0.216582,0.481631,0.579531,0.353608,0.048402,0.026945,0.057134,0.035654,0.028220000000000002,85.6373,85.2853,84.37755,2.9524,4.7318,21.4227,6.0,7.0,11.0,2.8185,1.1691,1.1846,3.183718967335951,2.3573221156872783,2.123928718328209,0.68590192468,0.57578983655,0.5291744061979999,0.970476,0.952682,0.785773,1.0,1.0,1.0,6.0,6.0,6.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,KUMARGRAM,BJP,BJP,3,TMC Strongholds (C3),0,3
KURSEONG,0.324572,0.0,0.0,0.0,0.41855400000000004,0.41179499999999997,0.0,0.014498,0.018373999999999998,0.675428,0.566948,0.569831,72.618,74.6166,84.37755,20.568,8.8382,9.353,4.0,8.0,7.0,4.5288,1.3769,0.9723,1.7807854329825938,2.012770312600824,2.021753687722096,0.43845003363199997,0.503172322376,0.505379905538,0.79432,0.911618,0.90647,0.0,7.0,0.0,8.0,4.0,6.0,61.0,52.0,46.0,15.810632006988685,14.65217176346041,14.575417384885863,11.51293546492023,0.0,13.512222002077712,Kurseong,OTHERS,OTHERS,1,Mixed Profile (C1),3,1
KURSEONG,0.324572,0.0,0.0,0.0,0.41855400000000004,0.41179499999999997,0.0,0.014498,0.018373999999999998,0.675428,0.566948,0.569831,72.618,74.6166,84.37755,20.568,8.8382,9.353,4.0,8.0,7.0,4.5288,1.3769,0.9723,1.7807854329825938,2.012770312600824,2.021753687722096,0.43845003363199997,0.503172322376,0.505379905538,0.79432,0.911618,0.90647,0.0,7.0,0.0,8.0,4.0,6.0,61.0,52.0,46.0,15.810632006988685,14.65217176346041,14.575417384885863,11.51293546492023,0.0,13.512222002077712,KURSEONG,OTHERS,OTHERS,1,Mixed Profile (C1),3,1
KUSHMANDI,0.400228,0.488757,0.44292000000000004,0.123446,0.420394,0.48834200000000005,0.42181199999999996,0.06829299999999999,0.047642,0.05451399999999999,0.022556,0.021096,85.4207,83.7896,84.37755,2.1584,6.8363,4.5422,6.0,5.0,8.0,2.4104,0.8681,0.7939,2.8064778615937227,2.3764979904162953,2.2863892971110817,0.6436814935600002,0.57921277273,0.5626291632559999,0.978416,0.931637,0.954578,1.0,1.0,1.0,6.0,6.0,6.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,Kushmandi,TMC,BJP,3,TMC Strongholds (C3),0,3
KUSHMANDI,0.400228,0.488757,0.44292000000000004,0.123446,0.420394,0.48834200000000005,0.42181199999999996,0.06829299999999999,0.047642,0.05451399999999999,0.022556,0.021096,85.4207,83.7896,84.37755,2.1584,6.8363,4.5422,6.0,5.0,8.0,2.4104,0.8681,0.7939,2.8064778615937227,2.3764979904162953,2.2863892971110817,0.6436814935600002,0.57921277273,0.5626291632559999,0.978416,0.931637,0.954578,1.0,1.0,1.0,6.0,6.0,6.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,KUSHMANDI,TMC,BJP,3,TMC Strongholds (C3),0,3
LABPUR,0.523999,0.511364,0.461216,0.090735,0.42658700000000005,0.47713500000000003,0.0,0.030556999999999997,0.033269,0.385266,0.031492,0.028380000000000002,88.3807,88.4421,84.37755,15.7053,8.4777,1.5919,3.0,7.0,9.0,1.832,1.4418,1.4103,2.318906810474029,2.245197652217727,2.260958686567822,0.5687623170180001,0.5546049146219999,0.557709742358,0.842947,0.915223,0.984081,1.0,0.0,1.0,5.0,7.0,6.0,56.0,54.0,56.0,15.243143819985296,16.196899345217805,0.0,0.0,0.0,0.0,Labpur,TMC,BJP,3,TMC Strongholds (C3),0,2
LABPUR,0.523999,0.511364,0.461216,0.090735,0.42658700000000005,0.47713500000000003,0.0,0.030556999999999997,0.033269,0.385266,0.031492,0.028380000000000002,88.3807,88.4421,84.37755,15.7053,8.4777,1.5919,3.0,7.0,9.0,1.832,1.4418,1.4103,2.318906810474029,2.245197652217727,2.260958686567822,0.5687623170180001,0.5546049146219999,0.557709742358,0.842947,0.915223,0.984081,1.0,0.0,1.0,5.0,7.0,6.0,56.0,54.0,56.0,15.243143819985296,16.196899345217805,0.0,0.0,0.0,0.0,LABPUR,TMC,BJP,3,TMC Strongholds (C3),0,2
