year,constituency_id,constituency,total_electors,total_votes_polled,total_valid_votes,turnout_percent,winner_name,winner_party,winner_party_raw,winner_votes,winner_vote_share,runner_name,runner_party,runner_party_raw,runner_votes,runner_vote_share,victory_margin_votes,victory_margin_percent,candidate_count,candidate_count_including_nota,nota_votes,nota_vote_share,tmc_vote_share,bjp_vote_share,left_inc_vote_share,others_vote_share,eci_source_url,turnout_available_from_source
2016,200,Arambagh,232765.0,199710.0,199710.0,85.799,KRISHNA CHANDRA SANTRA,AITC,AITC,107579.0,53.8676,ASIT MALIK,CPM,CPM,71122.0,35.6126,36457.0,18.255,3,4,3748.0,1.8767,53.8676,8.643,0.0,37.4894,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,201,Goghat,224139.0,198462.0,198462.0,88.5442,MANAS MAJUMDAR,AITC,AITC,102958.0,51.8779,BISWANATH KARAK,AIFB,AIFB,72072.0,36.3153,30886.0,15.5626,3,4,4423.0,2.2286,51.8779,9.5782,36.3153,2.2286,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,202,Khanakul,250715.0,197780.0,197780.0,78.8864,IQBAL AHMED,AITC,AITC,106878.0,54.0388,ISLAM ALI KHAN,CPM,CPM,63391.0,32.0513,43487.0,21.9875,6,7,3638.0,1.8394,54.0388,8.9423,0.0,37.0189,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,203,Tamluk,242987.0,213410.0,213410.0,87.8277,ASHOK DINDA,CPI,CPI,95432.0,44.7177,NIRBED RAY,AITC,AITC,94912.0,44.474,520.0,0.2437,8,9,2394.0,1.1218,44.474,6.6276,46.7064,2.192,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,204,Panskura Purba,215781.0,182559.0,182559.0,84.6038,SK IBRAHIM ALI,CPM,CPM,85334.0,46.7432,BIPLAB ROY CHOWDHURY,AITC,AITC,80567.0,44.132,4767.0,2.6112,5,6,1864.0,1.021,44.132,5.5001,1.4089,48.959,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,205,Panskura paschim,246695.0,209166.0,209166.0,84.7873,PHIROJA BIBI,AITC,AITC,92427.0,44.1883,CHITTARANJAN DASTHAKUR,CPI,CPI,89282.0,42.6848,3145.0,1.5035,9,10,2125.0,1.0159,44.1883,9.2764,43.1662,3.3691,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,206,Moyna,230099.0,200955.0,200955.0,87.3341,SANGRAM KUMAR DOLAI,AITC,AITC,100980.0,50.2501,MANIK BHOWMIK,INC,INC,88856.0,44.2169,12124.0,6.0332,5,6,1182.0,0.5882,50.2501,3.2375,44.9753,1.5371,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,207,Nandakumar,228605.0,204856.0,204856.0,89.6113,SUKUMAR DE,AITC,AITC,98549.0,48.1065,SIRAJ KHAN,IND,IND,87683.0,42.8023,10866.0,5.3042,8,9,2099.0,1.0246,48.1065,5.2076,0.3398,46.3461,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,208,Mahisadal,221346.0,197146.0,197146.0,89.0669,DR.SUDARSAN GHOSH DASTIDAR,AITC,AITC,94827.0,48.0999,DR. SUBRATA MAITI,IND,IND,78118.0,39.6244,16709.0,8.4755,8,9,2025.0,1.0272,48.0999,7.1774,0.5316,44.1911,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,209,Haldia,223370.0,201981.0,201981.0,90.4244,TAPASI MONDAL,CPM,CPM,101330.0,50.1681,MADHURIMA MANDAL,AITC,AITC,79837.0,39.527,21493.0,10.6411,6,7,2383.0,1.1798,39.527,6.6694,0.4748,53.3288,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,210,Nandigram,231866.0,201552.0,201552.0,86.9261,ADHIKARI SUVENDU,AITC,AITC,134623.0,66.7932,ABDUL KABIR SEKH,CPI,CPI,53393.0,26.4909,81230.0,40.3023,5,6,1278.0,0.6341,66.7932,5.3153,26.9017,0.9898,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,211,Chandipur,223472.0,197801.0,197801.0,88.5127,AMIYAKANTI BHATTACHARJEE,AITC,AITC,95982.0,48.5245,MANGAL CHAND PRADHAN,CPM,CPM,86328.0,43.6439,9654.0,4.8806,7,8,1414.0,0.7149,48.5245,5.1365,0.3544,45.9846,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,212,Patashpur,214234.0,190000.0,190000.0,88.6881,JYOTIRMOY KAR,AITC,AITC,103567.0,54.5089,MAKHANLAL NAYAK,CPI,CPI,73679.0,38.7784,29888.0,15.7305,5,6,1112.0,0.5853,54.5089,5.3647,39.181,0.9454,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,213,Kanthi Uttar,235573.0,207184.0,207184.0,87.949,BANASRI MAITY,AITC,AITC,103783.0,50.0922,CHAKRADHAR MAIKAP,CPM,CPM,85207.0,41.1262,18576.0,8.966,6,7,1755.0,0.8471,50.0922,5.7654,0.5618,43.5806,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,214,Bhagabanpur,232640.0,205227.0,205227.0,88.2166,ARDHENDU MAITY,AITC,AITC,111201.0,54.1844,HEMANGSHU SHEKHAR MAHAPATRA,INC,INC,79258.0,38.6197,31943.0,15.5647,8,9,1149.0,0.5599,54.1844,3.8016,39.2332,2.7808,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,215,Khejuri,213629.0,190966.0,190966.0,89.3914,RANAJIT MONDAL,AITC,AITC,103699.0,54.3023,ASIM KUMAR MANDAL,IND,IND,61214.0,32.0549,42485.0,22.2474,5,6,2625.0,1.3746,54.3023,8.9356,1.5139,35.2482,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,216,Kanthi Dakshin,204691.0,173803.0,173803.0,84.9099,ADHIKARI DIBYENDU,AITC,AITC,93359.0,53.7154,UTTAM PRADHAN,CPI,CPI,59469.0,34.2163,33890.0,19.4991,7,8,2311.0,1.3297,53.7154,8.7588,34.7974,2.7284,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,217,Ramnagar,240244.0,202093.0,202093.0,84.1199,AKHIL GIRI,AITC,AITC,107081.0,52.986,TAPAS SINHA,CPM,CPM,78828.0,39.0058,28253.0,13.9802,6,7,1694.0,0.8382,52.986,6.0299,0.0,40.9841,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,218,Egra,260254.0,220890.0,220890.0,84.8748,DAS SAMARES,AITC,AITC,113334.0,51.3079,SHAIKH MAHMUD HOSSAIN,DSP(P),DSP(P),87378.0,39.5572,25956.0,11.7507,5,6,3007.0,1.3613,51.3079,5.8862,1.0594,41.7465,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,219,Dantan,211636.0,178917.0,178917.0,84.54,BIKRAM CHANDRA PRADHAN,AITC,AITC,95641.0,53.4555,SISIR KUMAR PATRA,CPI,CPI,66381.0,37.1016,29260.0,16.3539,4,5,1741.0,0.9731,53.4555,7.4655,38.106,0.973,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,220,Nayagram,205946.0,175011.0,175011.0,84.9791,DULAL MURMU,AITC,AITC,98395.0,56.2222,BAKUL MURMU,BJP,BJP,55140.0,31.5066,43255.0,24.7156,6,7,3456.0,1.9747,56.2222,31.5066,8.8823,3.3889,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,221,Gopiballavpur,206002.0,180736.0,180736.0,87.7351,CHURAMANI MAHATA,AITC,AITC,100323.0,55.508,PULIN BIHARI BASKE,CPM,CPM,50765.0,28.0879,49558.0,27.4201,6,7,3622.0,2.004,55.508,11.8062,0.7204,31.9654,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,222,Jhargram,214133.0,180537.0,180537.0,84.3107,SUKUMAR HANSDA,AITC,AITC,99233.0,54.9655,CHUNIBALA HANSDA,JKP(N),JKP(N),44005.0,24.3745,55228.0,30.591,8,9,4578.0,2.5358,54.9655,10.4372,5.1845,29.4128,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,223,Keshiary,217375.0,194260.0,194260.0,89.3663,PARESH MURMU,AITC,AITC,104890.0,53.9946,BIRAM MANDI,CPM,CPM,64141.0,33.0181,40749.0,20.9765,6,7,3041.0,1.5654,53.9946,9.2948,0.9868,35.7238,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,224,Kharagpur sadar,218231.0,156386.0,156386.0,71.6608,DILIP KUMAR GHOSH,BJP,BJP,61446.0,39.2912,GYAN SINGH SOHANPAL,INC,INC,55137.0,35.257,6309.0,4.0342,6,7,2392.0,1.5295,21.7961,39.2912,36.0934,2.8193,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,225,Narayangarh,221324.0,201065.0,201065.0,90.8465,PRODYUT KUMAR GHOSH,AITC,AITC,99311.0,49.3925,SURJYAKANTA MISHRA,CPM,CPM,85722.0,42.634,13589.0,6.7585,4,5,1786.0,0.8883,49.3925,5.1038,1.9814,43.5223,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,226,SABANG,241645.0,214392.0,214392.0,88.7219,MANAS RANJAN BHUNIA,INC,INC,126987.0,59.2312,NIRMAL GHOSH,AITC,AITC,77820.0,36.298,49167.0,22.9332,4,5,1489.0,0.6945,36.298,2.6167,60.3908,0.6945,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,227,Pingla,229666.0,207259.0,207259.0,90.2437,SAUMEN KUMAR MAHAPATRA,AITC,AITC,104416.0,50.3795,PRABODH CHANDRA SINHA,DSP(P),DSP(P),80198.0,38.6946,24218.0,11.6849,5,6,2118.0,1.0219,50.3795,8.0407,1.1522,40.4276,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,228,Kharagpur,199151.0,176797.0,176797.0,88.7754,DINEN ROY,AITC,AITC,85630.0,48.4341,SK SAJAHAN ALI,CPM,CPM,66531.0,37.6313,19099.0,10.8028,5,6,2461.0,1.392,48.4341,10.0239,1.3586,40.1834,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,229,Debra,212374.0,189271.0,189271.0,89.1215,SELIMA KHATUN (BIBI),AITC,AITC,90773.0,47.9593,JAHANGIR KARIM SK,CPM,CPM,78865.0,41.6678,11908.0,6.2915,4,5,2538.0,1.3409,47.9593,8.1513,0.8807,43.0087,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,230,Daspur,274343.0,215096.0,215096.0,78.404,MAMATA BHUNIA,AITC,AITC,113603.0,52.815,SWAPAN SANTRA,CPM,CPM,84864.0,39.454,28739.0,13.361,4,5,2104.0,0.9782,52.815,5.8699,0.8829,40.4322,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,231,Ghatal,257163.0,216371.0,216371.0,84.1377,SHANKAR DOLAI,AITC,AITC,107682.0,49.7673,KAMAL CHANDRA DOLUI,CPM,CPM,88203.0,40.7647,19479.0,9.0026,5,6,2290.0,1.0584,49.7673,4.838,1.185,44.2097,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,232,Chandrakona,250320.0,225151.0,225151.0,89.9453,CHHAYA DOLAI,AITC,AITC,117172.0,52.0415,SANTINATH BODHUK,CPM,CPM,78791.0,34.9947,38381.0,17.0468,5,6,2746.0,1.2196,52.0415,9.1094,0.6596,38.1895,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,233,Garbeta,207311.0,187735.0,187735.0,90.5572,ASHIS CHAKRABORTY (NANTI),AITC,AITC,110501.0,58.8601,SORFORAJ KHAN,CPM,CPM,49344.0,26.2839,61157.0,32.5762,4,5,3367.0,1.7935,58.8601,11.9983,1.0643,28.0773,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,234,Salboni,247363.0,223482.0,223482.0,90.3458,SRIKANTA MAHATA,AITC,AITC,120485.0,53.9126,SHYAM SUNDAR PANDEY,CPM,CPM,67583.0,30.2409,52902.0,23.6717,7,8,2551.0,1.1415,53.9126,10.7235,0.5513,34.8126,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,235,Keshpur,232684.0,204641.0,204641.0,87.948,SEULI SAHA,AITC,AITC,146579.0,71.6274,RAMESWAR DOLOI,CPM,CPM,45428.0,22.1989,101151.0,49.4285,3,4,3561.0,1.7401,71.6274,4.4336,0.0,23.939,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,236,Medinipur,251148.0,213083.0,213083.0,84.8436,MRIGENDRA NATH MAITI,AITC,AITC,106774.0,50.1091,SANTOSH RANA,CPI,CPI,73787.0,34.6283,32987.0,15.4808,6,7,4060.0,1.9054,50.1091,10.5907,35.5993,3.7009,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,237,Binpur,206031.0,173955.0,173955.0,84.4315,KHAGENDRANATH HEMBRAM,AITC,AITC,95804.0,55.074,DIBAKAR HANSDA,CPM,CPM,46481.0,26.7201,49323.0,28.3539,6,7,5158.0,2.9651,55.074,8.8914,0.9778,35.0568,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,238,Bandwan,256043.0,218036.0,218036.0,85.156,RAJIB LOCHAN SAREN,AITC,AITC,104323.0,47.8467,BESRA SUSANTA,CPM,CPM,84016.0,38.5331,20307.0,9.3136,10,11,3906.0,1.7914,47.8467,6.5911,0.36,45.2022,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,239,Balarampur,209191.0,174594.0,174594.0,83.4615,SHANTIRAM MAHATO,AITC,AITC,82086.0,47.0154,JAGADISH MAHATO,INC,INC,71882.0,41.1709,10204.0,5.8445,9,10,2878.0,1.6484,47.0154,5.1205,41.632,6.2321,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,240,Baghmundi,223462.0,188103.0,188103.0,84.1767,NEPAL MAHATA,INC,INC,88707.0,47.1587,SAMIR MAHATO,AITC,AITC,80120.0,42.5937,8587.0,4.565,7,8,2029.0,1.0787,42.5937,5.9643,47.6988,3.7432,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,241,Joypur,218701.0,179352.0,179352.0,82.0079,SHAKTIPADA MAHATO,AITC,AITC,85026.0,47.4073,DHIRENDRA NATH MAHATO,AIFB,AIFB,76263.0,42.5214,8763.0,4.8859,8,9,2838.0,1.5824,47.4073,4.5781,43.3661,4.6485,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,242,Purulia,227703.0,182528.0,182528.0,80.1606,SUDIP KUMAR MUKHERJEE,INC,INC,81365.0,44.5767,DIBYAJYOTI PRASAD SINGH DEO,AITC,AITC,76454.0,41.8862,4911.0,2.6905,12,13,2974.0,1.6293,41.8862,6.9891,44.9284,6.1963,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,243,Manbazar,228645.0,192186.0,192186.0,84.0543,SANDHYA RANI TUDU,AITC,AITC,93642.0,48.7247,IPIL MURMU,CPM,CPM,83967.0,43.6905,9675.0,5.0342,5,6,2532.0,1.3175,48.7247,4.6216,0.7056,45.9481,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,244,Kashipur,216953.0,179595.0,179595.0,82.7806,SWAPAN KUMAR BELTHARIA,AITC,AITC,87483.0,48.7113,SUDIN KISKU,CPM,CPM,67905.0,37.8101,19578.0,10.9012,7,8,2727.0,1.5184,48.7113,6.3949,1.6415,43.2523,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,245,Para,216322.0,177203.0,177203.0,81.9163,UMAPADA BAURI,AITC,AITC,84337.0,47.5934,DINANATH BAURI,CPM,CPM,70459.0,39.7617,13878.0,7.8317,8,9,3676.0,2.0745,47.5934,6.2595,1.2477,44.8994,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,246,Raghunathpur,234336.0,192884.0,192884.0,82.3109,PURNA CHANDRA BAURI,AITC,AITC,83688.0,43.3877,SATYANARAYAN BAURI,CPM,CPM,67546.0,35.019,16142.0,8.3687,6,7,5152.0,2.671,43.3877,12.9155,2.418,41.2788,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,247,Saltora,212955.0,183938.0,183938.0,86.3741,SWAPAN BOURI,AITC,AITC,84979.0,46.1998,SASTHI CHARAN BOURI,CPM,CPM,72456.0,39.3915,12523.0,6.8083,6,7,4801.0,2.6101,46.1998,8.15,1.2162,44.434,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,248,Chhatna,221236.0,179069.0,179069.0,80.9403,DHIRENDRA NATH LAYEK,RSP,RSP,73648.0,41.1283,SUBHASIS BATABYAL,AITC,AITC,71231.0,39.7785,2417.0,1.3498,10,11,7709.0,4.305,39.7785,7.42,43.5285,9.273,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,249,Ranibandh,231387.0,194129.0,194129.0,83.898,JYOTSNA MANDI,AITC,AITC,92181.0,47.4844,DEBLINA HEMBRAM,CPM,CPM,68868.0,35.4754,23313.0,12.009,7,8,4669.0,2.4051,47.4844,9.6431,2.7919,40.0806,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,250,Raipur,204514.0,177322.0,177322.0,86.7041,BIRENDRA NATH TUDU,AITC,AITC,89841.0,50.6655,DILIP KUMAR HANSDA,CPM,CPM,63119.0,35.5957,26722.0,15.0698,7,8,3215.0,1.8131,50.6655,8.0825,0.0,41.252,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,251,Taldangra,211526.0,183441.0,183441.0,86.7227,SAMIR CHAKRABORTY,AITC,AITC,87236.0,47.5553,AMIYA PATRA,CPM,CPM,73567.0,40.1039,13669.0,7.4514,8,9,3249.0,1.7711,47.5553,6.4004,0.598,45.4463,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,252,Bankura,244482.0,196657.0,196657.0,80.4382,DARIPA SHAMPA,INC,INC,83486.0,42.4526,MINATI MISRA,AITC,AITC,82457.0,41.9293,1029.0,0.5233,6,7,4607.0,2.3427,41.9293,10.4603,43.5398,4.0706,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,253,Barjora,231414.0,200084.0,200084.0,86.4615,SUJIT CHAKRABORTY,CPM,CPM,86873.0,43.4183,SOHAM CHAKRABORTY,AITC,AITC,86257.0,43.1104,616.0,0.3079,6,7,4235.0,2.1166,43.1104,7.9921,1.1755,47.722,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,254,Onda,228577.0,198018.0,198018.0,86.6308,ARUP KUMAR KHAN,AITC,AITC,80603.0,40.7049,MANIK MUKHERJEE,AIFB,AIFB,69755.0,35.2266,10848.0,5.4783,7,8,4489.0,2.267,40.7049,13.8457,37.54,7.9094,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,255,Bishnupur,195374.0,173305.0,173305.0,88.7042,TUSHAR KANTI BHATTACHARYA,INC,INC,76641.0,44.2232,SHYAMAPRASAD MUKHERJEE,AITC,AITC,75750.0,43.7091,891.0,0.5141,6,7,3336.0,1.9249,43.7091,6.4938,45.5238,4.2733,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,256,Kotulpur,222492.0,201712.0,201712.0,90.6603,SHYAMAL SANTRA,AITC,AITC,98901.0,49.0308,AKSHAY SANTRA,INC,INC,77653.0,38.497,21248.0,10.5338,4,5,3470.0,1.7203,49.0308,9.5458,38.497,2.9264,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,257,Indas,219065.0,197205.0,197205.0,90.0212,GURUPADA METE,AITC,AITC,94940.0,48.1428,DILIP KUMAR MALIK,CPM,CPM,76103.0,38.5908,18837.0,9.552,5,6,3670.0,1.861,48.1428,8.2381,0.0,43.6191,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,258,Sonamukhi,210167.0,187035.0,187035.0,88.9935,AJIT RAY,CPM,CPM,86125.0,46.0475,DIPALI SAHA,AITC,AITC,77406.0,41.3858,8719.0,4.6617,4,5,4811.0,2.5722,41.3858,8.083,0.0,50.5312,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,259,Khandaghosh,220473.0,196477.0,196477.0,89.1161,NABIN CHANDRA BAG,AITC,AITC,90151.0,45.8837,ASIMA ROY,CPM,CPM,86949.0,44.254,3202.0,1.6297,4,5,2624.0,1.3355,45.8837,7.1118,0.0,47.0045,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,260,Bardhaman Dakshin,241146.0,194096.0,194096.0,80.489,RABIRANJAN CHATTOPADHYAY,AITC,AITC,91882.0,47.3384,AINUL HAQUE,CPM,CPM,62444.0,32.1717,29438.0,15.1667,6,7,3394.0,1.7486,47.3384,8.3423,0.7022,43.6171,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,261,Raina,235247.0,206093.0,206093.0,87.6071,NEPAL GHORUI,AITC,AITC,94323.0,45.7672,KHAN BASUDEB,CPM,CPM,93875.0,45.5498,448.0,0.2174,3,4,3306.0,1.6041,45.7672,7.0788,0.0,47.154,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,262,Jamalpur,216698.0,191986.0,191986.0,88.5961,SAMAR HAZRA,CPM,CPM,85491.0,44.5298,UJJAL PRAMANICK,AITC,AITC,84068.0,43.7886,1423.0,0.7412,6,7,2616.0,1.3626,43.7886,7.862,0.0,48.3494,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,263,Monteswar,219094.0,190730.0,190730.0,87.054,SAJAL PANJA,AITC,AITC,84134.0,44.1116,CHAUDHURI MD. HEDAYATULLAH,CPM,CPM,83428.0,43.7414,706.0,0.3702,6,7,2445.0,1.2819,44.1116,8.1015,0.0,47.7869,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,264,Kalna,220044.0,193629.0,193629.0,87.9956,KUNDU BISWAJIT,AITC,AITC,97430.0,50.3179,SUKUL CHANDRA SIKDAR,CPM,CPM,72169.0,37.2718,25261.0,13.0461,5,6,2865.0,1.4796,50.3179,9.0777,0.8325,39.7719,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,265,Memari,233266.0,203674.0,203674.0,87.3141,BEGUM NARGIS,AITC,AITC,94406.0,46.3515,DEBASHIS GHOSH,CPM,CPM,85523.0,41.9901,8883.0,4.3614,6,7,2287.0,1.1229,46.3515,7.4781,0.0,46.1704,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,266,Bardhaman Uttar,245749.0,216933.0,216933.0,88.2742,NISITH KUMAR MALIK,AITC,AITC,102886.0,47.4275,APARNA SAHA,CPM,CPM,91381.0,42.1241,11505.0,5.3034,5,6,3401.0,1.5678,47.4275,7.0413,1.0487,44.4825,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,267,Bhatar,226528.0,197480.0,197480.0,87.1769,SUBHASH MONDAL,AITC,AITC,92544.0,46.8625,BAMACHARAN BANERJEE,CPM,CPM,86264.0,43.6824,6280.0,3.1801,5,6,2108.0,1.0674,46.8625,6.5576,0.0,46.5799,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,268,Purbasthali Dakshin,224266.0,197543.0,197543.0,88.0842,SWAPAN DEBNATH,AITC,AITC,104398.0,52.8482,ABHIJIT BHATTACHARYYA,INC,INC,66732.0,33.781,37666.0,19.0672,8,9,1916.0,0.9699,52.8482,9.6197,34.4482,3.0839,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,269,Purbasthali Uttar,225513.0,194920.0,194920.0,86.434,PRADIP KUMAR SAHA,CPM,CPM,84549.0,43.3763,TAPAN CHATTERJEE,AITC,AITC,81721.0,41.9254,2828.0,1.4509,6,7,1534.0,0.787,41.9254,11.497,0.7778,45.7998,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,270,Katwa,243224.0,204191.0,204191.0,83.9518,RABINDRANATH CHATTERJEE,AITC,AITC,91489.0,44.8056,SHYAMA MAJUMDAR,INC,INC,90578.0,44.3594,911.0,0.4462,6,7,2081.0,1.0191,44.8056,7.3162,45.1871,2.6911,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,271,Ketugram,232312.0,193599.0,193599.0,83.3358,SEKH SAHONAWEZ,AITC,AITC,89441.0,46.1991,ABUL KADAR SYED,CPM,CPM,80712.0,41.6903,8729.0,4.5088,4,5,4414.0,2.28,46.1991,8.5956,1.235,43.9703,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,272,Mangalkot,228313.0,195786.0,195786.0,85.7533,CHOWDHURY SIDDIQULLAH,AITC,AITC,89812.0,45.8725,CHOUDHURY SAHAJAHAN,CPM,CPM,77938.0,39.8077,11874.0,6.0648,5,6,2210.0,1.1288,45.8725,10.6136,0.8841,42.6298,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,273,Ausgram,224976.0,196899.0,196899.0,87.52,ABHEDANANDA THANDER,AITC,AITC,90450.0,45.9373,BASUDEV METE,CPM,CPM,84198.0,42.762,6252.0,3.1753,5,6,3817.0,1.9386,45.9373,7.4586,0.7542,45.8499,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,274,Galsi,236847.0,204997.0,204997.0,86.5525,ALOK KUMAR MAJHI,AITC,AITC,95203.0,46.4412,NANDALAL PONDIT,AIFB,AIFB,84432.0,41.1869,10771.0,5.2543,3,4,3927.0,1.9156,46.4412,10.4563,41.1869,1.9156,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,275,Pandabeswar,190960.0,152325.0,152325.0,79.768,KUMAR JITENDRA TEWARI,AITC,AITC,68600.0,45.0353,GOURANGA CHATTERJEE,CPM,CPM,63130.0,41.4443,5470.0,3.591,6,7,2653.0,1.7417,45.0353,8.9309,1.0373,44.9965,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
2016,276,Durgapur Purba,234001.0,190419.0,190419.0,81.3753,SANTOSH DEBRAY,CPM,CPM,84200.0,44.2183,PRADIP MAZUMDAR,AITC,AITC,75069.0,39.4231,9131.0,4.7952,6,7,3680.0,1.9326,39.4231,12.2372,0.8802,47.4595,https://old.eci.gov.in/files/file/3469-west-bengal-general-legislative-election-2016/,True
